,product_name,Category,link,major_category_name,major_category_link,Array_Position,Section
270,OUTDOOR_PLAY,SANDBOXES AND WATER TABLES,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/sandboxes-water-tables.html?adlocation=LIT_Category_Product_PlayhousesSandboxes_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
271,OUTDOOR_PLAY,LAWN GAMES,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/lawn-games.html?adlocation=LIT_Category_Product_LawnGames_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
272,OUTDOOR_PLAY,ZIPLINES SLACKLINES AND SLACKERS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/ziplines-slacklines-slackers.html?adlocation=LIT_Category_Product_ZiplinesSlacklineNinjaLines_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
273,OUTDOOR_PLAY,SAND AND BEACH TOYS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/sand-beach-toys.html?adlocation=LIT_Category_Product_BeachToys_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
274,OUTDOOR_PLAY,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html?adlocation=LIT_Category_Product_Pools_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
275,OUTDOOR_PLAY,WAGONS AND RIDEONS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/wagons-ride-ons.html?adlocation=LIT_Category_Product_WagonsRideOns_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
276,OUTDOOR_PLAY,SKATEBOARDS AND SCOOTERS,https://www.canadiantire.ca/en/sports-rec/skateboards-scooters.html?adlocation=LIT_Category_Product_SkateboardsScooters_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
277,OUTDOOR_PLAY,"HULA HOOPS, SKIPPING ROPES AND POGO STICKS",https://www.canadiantire.ca/en/outdoor-living/outdoor-play/hula-hoops-skipping-ropes-pogo-sticks.html?adlocation=LIT_Category_Product_HulaHoopsSkippingRopesPogoSticks_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
278,OUTDOOR_PLAY,TOY BLASTERS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/toy-blasters.html?adlocation=LIT_Category_Product_ToyBlasters_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
279,OUTDOOR_PLAY,PLAYGROUND BALLS AND BALL GAMES,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/playground-balls-ball-games.html?adlocation=LIT_Category_Product_PlaygroundBallsBallGames_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
280,OUTDOOR_PLAY,BUBBLES,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/backyard-bubbles.html?adlocation=LIT_Category_Product_Bubbles_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
281,OUTDOOR_PLAY,SIDEWALK CHALK,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/sidewalk-chalk.html?adlocation=LIT_Category_Product_Chalk_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
282,OUTDOOR_PLAY,SPORTS,https://www.canadiantire.ca/en/kids-zone/kids-sports.html?adlocation=LIT_Category_Product_KidsSports_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
283,OUTDOOR_PLAY,KIDS GARDENING AND BUG KITS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/kids-gardening-bug-kits.html?adlocation=LIT_Category_Product_KidsGardeningBugKits_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
284,OUTDOOR_PLAY,WINTER SPORTS GEAR,https://www.canadiantire.ca/en/sports-rec/winter-sports.html?adlocation=LIT_Category_Product_WinterSports_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
285,OUTDOOR_PLAY,SNOW TOYS,https://www.canadiantire.ca/en/outdoor-living/outdoor-play/snow-toys.html?adlocation=LIT_Category_Product_SnowToys_en;,OUTDOOR PLAY,https://www.canadiantire.ca/en/outdoor-living/outdoor-play.html,,
286,OUTDOOR_POWER_EQUIPMENT,LAWN MOWERS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/lawn-mowers.html?adlocation=LIT_Category_Product_LawnMowers_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
287,OUTDOOR_POWER_EQUIPMENT,HEDGE TRIMMERS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/hedge-trimmers.html?adlocation=LIT_Category_Product_HedgeTrimmersCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
288,OUTDOOR_POWER_EQUIPMENT,TILLERS AND CULTIVATORS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/tillers-cultivators.html?adlocation=LIT_Category_Product_TillersAndCultivatorsCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
289,OUTDOOR_POWER_EQUIPMENT,GRASS TRIMMERS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/grass-trimmers.html?adlocation=LIT_Category_Product_GrassTrimmers_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
290,OUTDOOR_POWER_EQUIPMENT,GENERATORS AND ACCESSORIES,https://www.canadiantire.ca/en/tools-hardware/generators-accessories.html?adlocation=LIT_Category_Product_GeneratorsAccessoriesCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
291,OUTDOOR_POWER_EQUIPMENT,"PRESSURE WASHERS, PARTS AND ACCESSORIES",https://www.canadiantire.ca/en/automotive/pressure-washers-parts-accessories.html?adlocation=LIT_Category_Product_PressureWashers_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
292,OUTDOOR_POWER_EQUIPMENT,LEAF BLOWERS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/leaf-blowers.html?adlocation=LIT_Category_Product_LeafBlowersCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
293,OUTDOOR_POWER_EQUIPMENT,CHAINSAWS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/chainsaws.html?adlocation=LIT_Category_Product_ChainsawsCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
294,OUTDOOR_POWER_EQUIPMENT,"LOG SPLITTERS, WOOD CHIPPERS AND SHREDDERS",https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/log-splitters-chippers-shredders.html?adlocation=LIT_Category_Product_LogSplittersChippersShreddersCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
295,OUTDOOR_POWER_EQUIPMENT,SNOWBLOWERS,https://www.canadiantire.ca/en/outdoor-living/snow-removal/snowblowers.html?adlocation=LIT_Category_Product_Snowblowers_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
296,OUTDOOR_POWER_EQUIPMENT,OUTDOOR EXTENSION CORDS,https://www.canadiantire.ca/en/tools-hardware/electrical/extension-cords/outdoor-extension-cords.html?adlocation=LIT_Category_Product_OutdoorExtensionCordsCat_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
297,OUTDOOR_POWER_EQUIPMENT,SNOWBLOWER ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/snow-removal/snowblower-parts-accessories.html?adlocation=LIT_Category_Product_SnowblowerAccessories_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
298,OUTDOOR_POWER_EQUIPMENT,FUEL STABILIZERS AND SMALL ENGINE ADDITIVES,https://www.canadiantire.ca/en/automotive/oils-fluids-additives-chemicals/fuel-system-additives-cleaners/fuel-stabilizers-small-engine-additives.html?adlocation=LIT_Category_Product_FuelStabilizersSmallEngineAdditives_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
299,OUTDOOR_POWER_EQUIPMENT,SMALL ENGINE SPARK PLUGS,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment/small-engine-spark-plugs.html?adlocation=LIT_Category_Product_SmallEngineSparkPlugs_en;,OUTDOOR POWER EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/outdoor-power-equipment.html,,
300,POOLS_SPAS_ACC,POOLS,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/pools.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_Pools_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
301,POOLS_SPAS_ACC,WATER TOYS AND FLOATS,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/pool-toys-floats.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_PoolToysFloats_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
302,POOLS_SPAS_ACC,POOL AND SPA CHEMICALS,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/chemicals.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_PoolSpaChemicals_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
303,POOLS_SPAS_ACC,POOL CLEANING EQUIPMENT,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/pool-cleaning-equipment.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_CleaningEquipment_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
304,POOLS_SPAS_ACC,POOL PARTS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/pool-accessories.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_PoolPartsAccessories_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
305,POOLS_SPAS_ACC,SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/spas-accessories.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_SpasAccessories_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
306,POOLS_SPAS_ACC,GOGGLES SNORKELS AND SWIM CAPS,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/goggles-snorkels-swim-caps.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_GogglesSnorkelsSwimCaps_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
307,POOLS_SPAS_ACC,SWIM AIDS,https://www.canadiantire.ca/en/outdoor-living/pools-accessories/swim-aids.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_SwimAids_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
308,POOLS_SPAS_ACC,SUN PROTECTION AND AFTER SUN CARE,https://www.canadiantire.ca/en/sports-rec/camping/first-aid-health-safety/sun-protection.html?adlocation=LIT_Category_OutdoorLiving_PoolsAccessories_SunProtection_en;,POOLS SPAS AND ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/pools-accessories.html,,
309,SHEDS_OUTDOOR_STORAGE,SHEDS,https://www.canadiantire.ca/en/outdoor-living/sheds-storage/sheds.html?adlocation=LIT_Category_Product_ShedsCat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
310,SHEDS_OUTDOOR_STORAGE,PORTABLE STORAGE SHEDS,https://www.canadiantire.ca/en/automotive/portable-car-shelters-accessories/portable-storage-sheds.html?adlocation=LIT_Category_PortableStorageShedsCat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
311,SHEDS_OUTDOOR_STORAGE,DECK BOXES & STORAGE BENCHES,https://www.canadiantire.ca/en/outdoor-living/sheds-storage/deck-boxes-benches.html?adlocation=LIT_Category_Product_DeckBoxesBenchesCat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
312,SHEDS_OUTDOOR_STORAGE,FIREWOOD STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage/firewood-storage.html?adlocation=LIT_Category_Product_OutdoorTrashCansCat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
313,SHEDS_OUTDOOR_STORAGE,GARBAGE CANS & BAGS,https://www.canadiantire.ca/en/household-pets/cleaning-supplies-vacuums/garbage-cans-bags.html?adlocation=LIT_Category_Product_OutdoorTrashCansCat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
314,SHEDS_OUTDOOR_STORAGE,TARPS,https://www.canadiantire.ca/en/outdoor-living/sheds-storage/tarpaulins.html?adlocation=LIT_Category_Tarps_Cat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
315,SHEDS_OUTDOOR_STORAGE,PORTABLE CAR SHELTERS & ACCESSORIES,https://www.canadiantire.ca/en/automotive/portable-car-shelters-accessories.html?adlocation=LIT_Category_Tarps_Cat_en;,SHEDS AND OUTDOOR STORAGE,https://www.canadiantire.ca/en/outdoor-living/sheds-storage.html,,
316,WATERING_IRRIGATION,GARDEN HOSES,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/garden-hoses.html?adlocation=LIT_Category_Product_GardenHosesCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
317,WATERING_IRRIGATION,HOSE REELS AND STORAGE,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/hose-reels-storage.html?adlocation=LIT_Category_Product_HoseReelsStorageCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
318,WATERING_IRRIGATION,HOSE ACCESSORIES,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/hose-accessories.html?adlocation=LIT_Category_Product_HoseAccessoriesCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
319,WATERING_IRRIGATION,SPRINKLERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/lawn-sprinklers.html?adlocation=LIT_Category_Product_LawnSprinklersCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
320,WATERING_IRRIGATION,RAIN BARRELS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/rain-barrels.html?adlocation=LIT_Category_Product_RainBarrelsCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
321,WATERING_IRRIGATION,WATER TIMERS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/water-timers.html?adlocation=LIT_Category_Product_WaterTimersCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
322,WATERING_IRRIGATION,HOSE NOZZLES AND WANDS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/hose-nozzles-wands.html?adlocation=LIT_Category_Product_HoseNozzlesWandsCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
323,WATERING_IRRIGATION,WATERING CANS,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation/watering-cans.html?adlocation=LIT_Category_Product_WateringCansCat_en;,WATERING AND IRRIGATION,https://www.canadiantire.ca/en/outdoor-living/lawn-garden-centre/watering-irrigation.html,,
324,TREADMILLS,TREADMILLS,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/treadmills.html?adlocation=LIT_Category_Product_TreadmillsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
325,ELLIPTICAL MACHINES,ELLIPTICAL MACHINES,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/ellipticals.html?adlocation=LIT_Category_Product_EllipticalsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
326,EXERCISE BIKES,EXERCISE BIKES,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/exercise-bikes.html?adlocation=LIT_Category_Product_ExerciseBikesCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
327,JUMP ROPES & SPEED ROPES,JUMP ROPES & SPEED ROPES,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/exercise-fitness-accessories/jump-ropes.html?adlocation=LIT_Playing_FitnessExercise_FitnessExerciseAccessories_JumpRopes_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
328,FITNESS TRAMPOLINES & REBOUNDERS,FITNESS TRAMPOLINES & REBOUNDERS,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/exercise-fitness-accessories/fitness-trampolines.html?adlocation=LIT_Playing_FitnessExercise_FitnessExerciseAccessories_FitnessTrampolines_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
329,BOXING & MMA EQUIPMENT,BOXING & MMA EQUIPMENT,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/boxing-mma.html?adlocation=LIT_Category_Product_BoxingMMACat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
330,SPORTS SUPPLEMENTS & SHAKERS,SPORTS SUPPLEMENTS & SHAKERS,https://www.canadiantire.ca/en/sports-rec/fitness-exercise/supplements-shakers.html?adlocation=LIT_Category_Product_SupplementsShakersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
331,BIKES,BIKES,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bikes.html?adlocation=HTML_LIT_Bikes_BikesAccessoriesCLP_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
332,BIKE BASKETS & REAR RACKS,BIKE BASKETS & REAR RACKS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-accessories/bike-baskets-rear-racks.html?adlocation=LIT_Category_Product_BikeBasketsRearRacksCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
333,WATER BOTTLES & HOLDERS,WATER BOTTLES & HOLDERS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-accessories/water-bottles-holders.html?adlocation=LIT_Category_Product_WaterBottlesHoldersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
334,KIDS' BIKE ACCESSORIES,KIDS' BIKE ACCESSORIES,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-accessories/kids-bike-accessories.html?adlocation=LIT_Category_Product_KidsBikeAccessoriesCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
335,BIKE SEATS & SEAT COVERS,BIKE SEATS & SEAT COVERS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-parts-components/bike-seats-seat-covers.html?adlocation=LIT_Category_Product_BikeSeatsAndSeatCoversCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
336,BIKE PUMPS,BIKE PUMPS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-accessories/bike-pumps.html?adlocation=LIT_Category_Product_TirePumpsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
337,BIKE LOCKS,BIKE LOCKS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-accessories/bike-locks.html?adlocation=LIT_Category_Product_BikeLocksCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
338,HELMETS,HELMETS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-helmets-safety-gear/bike-helmets.html?adlocation=LIT_Category_Product_BikeHelmetsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
339,BIKE BELLS & HORNS,BIKE BELLS & HORNS,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-helmets-safety-gear/bike-bells-horns.html?adlocation=LIT_Category_Product_BikeBellsHornsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
340,GLOVES & PROTECTIVE GEAR,GLOVES & PROTECTIVE GEAR,https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-helmets-safety-gear/bike-gloves.html?adlocation=LIT_Category_Product_BikeGlovesCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
341,"BIKE GRIPS, PEGS & PEDALS","BIKE GRIPS, PEGS & PEDALS",https://www.canadiantire.ca/en/sports-rec/bikes-accessories/bike-parts-components/grips-pegs-pedals.html?adlocation=LIT_Category_Product_GripsPegsPedalsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
342,TENTS,TENTS,https://www.canadiantire.ca/en/sports-rec/camping/tents-shelters/tents.html?adlocation=LIT_Category_Product_TentsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
343,SCREEN HOUSES,SCREEN HOUSES,https://www.canadiantire.ca/en/sports-rec/camping/tents-shelters/screen-houses.html?adlocation=CT_2018_Tents-Shelters_LIT_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
344,"POP-UP TENTS, SHELTERS & CANOPIES","POP-UP TENTS, SHELTERS & CANOPIES",https://www.canadiantire.ca/en/sports-rec/camping/tents-shelters/pop-up-shelters-canopies.html?adlocation=LITs_Camping_2018_Shelters_LIT_2_WOODS_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
345,AIR MATTRESSES,AIR MATTRESSES,https://www.canadiantire.ca/en/sports-rec/camping/air-mattresses-camp-bedding/air-mattresses.html?adlocation=LIT_Category_Product_AirMattressCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
346,AIR MATTRESS PUMPS,AIR MATTRESS PUMPS,https://www.canadiantire.ca/en/sports-rec/camping/air-mattresses-camp-bedding/air-mattress-pumps.html?adlocation=LIT_Category_Product_AirMattressPumpsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
347,CAMPING COTS,CAMPING COTS,https://www.canadiantire.ca/en/sports-rec/camping/air-mattresses-camp-bedding/cots.html?adlocation=LIT_Category_Product_CotsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
348,SLEEPING PADS & MATS,SLEEPING PADS & MATS,https://www.canadiantire.ca/en/sports-rec/camping/air-mattresses-camp-bedding/sleeping-pads-mats.html?adlocation=LIT_Category_Product_SleepingPadsMatsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
349,SLEEPING BAGS,SLEEPING BAGS,https://www.canadiantire.ca/en/sports-rec/camping/sleeping-bags.html?adlocation=LIT_Category_Product_SleepingBagsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
350,"CAMP KITCHENS, STOVES & BURNERS","CAMP KITCHENS, STOVES & BURNERS",https://www.canadiantire.ca/en/sports-rec/camping/stoves-cooking/kitchens-stoves-burners.html?adlocation=LIT_Category_Product_StovesBurnersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
351,HARD COOLERS & WATER JUGS,HARD COOLERS & WATER JUGS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/hard-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
352,COOLER BAGS & SOFT COOLERS,COOLER BAGS & SOFT COOLERS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/soft-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
353,ELECTRIC COOLERS & WARMERS,ELECTRIC COOLERS & WARMERS,https://www.canadiantire.ca/en/outdoor-living/dining-entertaining/coolers-ice-packs/powered-coolers.html?adlocation=LIT_Category_Product_CoolersCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
354,CAMPING CHAIRS,CAMPING CHAIRS,https://www.canadiantire.ca/en/sports-rec/camping/furniture/chairs.html?adlocation=LIT_Category_Product_ChairsCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
355,PICNIC & CAMPING TABLES,PICNIC & CAMPING TABLES,https://www.canadiantire.ca/en/sports-rec/camping/furniture/tables.html?adlocation=LIT_Category_Product_CampTablesCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
356,HAMMOCKS,HAMMOCKS,https://www.canadiantire.ca/en/sports-rec/camping/furniture/hammocks.html?adlocation=LIT_Category_Product_AirBedsSleepingAccessoriesCat_en,HOME & PETS,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,,
